timestamp,trackingRef1_tx,trackingRef1_ty,trackingRef1_tz,trackingRef1_rx,trackingRef1_ry,trackingRef1_rz,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz
2.3500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.600254,133.282913,-40.449444,76.607712,19.514982,-0.558496
2.3666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.526102,133.293869,-40.415028,76.715973,19.153137,-0.709409
2.3833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.436117,133.306824,-40.380833,76.816597,18.762373,-0.896939
2.4000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.342979,133.312256,-40.355869,76.901192,18.360022,-1.121844
2.4166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.227655,133.315552,-40.332668,76.975357,17.945656,-1.376429
2.4333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.110342,133.318146,-40.327499,77.029427,17.530210,-1.656842
2.4500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.972811,133.315125,-40.325237,77.064911,17.109255,-1.961693
2.4666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.831335,133.310532,-40.334011,77.074707,16.700008,-2.289677
2.4833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.677299,133.299973,-40.356384,77.062477,16.293184,-2.634338
2.5000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.519539,133.289703,-40.399570,77.008469,15.903672,-3.009479
2.5166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.353849,133.276840,-40.458546,76.900757,15.522707,-3.426224
2.5333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.167465,133.260925,-40.532753,76.726852,15.158382,-3.908680
2.5500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.978510,133.242798,-40.615314,76.482956,14.804260,-4.452913
2.5666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.791662,133.214508,-40.712177,76.185585,14.474981,-5.046906
2.5833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.595867,133.188812,-40.809898,75.870102,14.172060,-5.657666
2.6000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.407446,133.164703,-40.902672,75.557602,13.911248,-6.252401
2.6166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.226028,133.135773,-40.993885,75.261292,13.689147,-6.807745
2.6333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.058964,133.110992,-41.076244,74.984909,13.508628,-7.315148
2.6500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.903957,133.083344,-41.146435,74.751442,13.362252,-7.760855
2.6666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.770214,133.063614,-41.205006,74.569542,13.248802,-8.147017
2.6833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.653513,133.047928,-41.252338,74.449493,13.166210,-8.465135
2.7000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.555796,133.034348,-41.283363,74.382538,13.102949,-8.724454
2.7166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.478838,133.028259,-41.304909,74.356995,13.067809,-8.920893
2.7333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.411713,133.025497,-41.308304,74.366364,13.056993,-9.061944
2.7500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.369171,133.023483,-41.310337,74.408279,13.073842,-9.147732
2.7666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.353537,133.021912,-41.297672,74.474167,13.113146,-9.180519
2.7833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.348591,133.029694,-41.277126,74.556587,13.182784,-9.169043
2.8000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.365414,133.041824,-41.248810,74.646523,13.271740,-9.116300
2.8166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.405226,133.061081,-41.222893,74.735878,13.387202,-9.022650
2.8333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.458620,133.078903,-41.190353,74.824654,13.512768,-8.894850
2.8500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.532162,133.102112,-41.153458,74.917938,13.647561,-8.736142
2.8666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.614443,133.125443,-41.116367,75.013741,13.777678,-8.554169
2.8833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.716803,133.144470,-41.072311,75.118080,13.902519,-8.349271
2.9000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.835020,133.165207,-41.031738,75.222336,14.021564,-8.114716
2.9166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-27.972031,133.188400,-40.985416,75.336266,14.135325,-7.843696
2.9333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.120955,133.212723,-40.932671,75.460678,14.249524,-7.536852
2.9500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.282276,133.232056,-40.880985,75.591377,14.369639,-7.195530
2.9666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.458912,133.252151,-40.828621,75.721901,14.494703,-6.822320
2.9833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.642487,133.267502,-40.779156,75.843697,14.635086,-6.420943
3.0000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.835476,133.281204,-40.732468,75.949364,14.793295,-5.991079
3.0166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.032663,133.284317,-40.690029,76.036095,14.964993,-5.536839
3.0333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.234947,133.286484,-40.652935,76.104599,15.152113,-5.059445
3.0500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.438669,133.287994,-40.616837,76.152802,15.351228,-4.567502
3.0666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.643826,133.288757,-40.591454,76.175919,15.559523,-4.071139
3.0833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.840851,133.288651,-40.562714,76.179726,15.773392,-3.573504
3.1000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.030056,133.287567,-40.544777,76.175865,15.989547,-3.081181
3.1166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.214031,133.285812,-40.525005,76.165359,16.196766,-2.597941
3.1333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.394590,133.283630,-40.502743,76.156403,16.391077,-2.140173
3.1500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.556353,133.280792,-40.485229,76.147110,16.560234,-1.717793
3.1666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.699623,133.276230,-40.467690,76.135696,16.703623,-1.349801
3.1833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.818665,133.273621,-40.449875,76.126839,16.817850,-1.029186
3.2000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.920971,133.272217,-40.431870,76.124611,16.903603,-0.772893
3.2166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.001604,133.270889,-40.413826,76.123451,16.955334,-0.565802
3.2333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.067127,133.269669,-40.393585,76.140388,16.965307,-0.420251
3.2500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.102650,133.268555,-40.369423,76.182358,16.958624,-0.318232
3.2666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.127054,133.267578,-40.344471,76.233505,16.914474,-0.263161
3.2833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.126745,133.266754,-40.318977,76.293022,16.831202,-0.253216
3.3000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.111649,133.266098,-40.297005,76.350540,16.721361,-0.270800
3.3166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.077152,133.265610,-40.269054,76.414177,16.577480,-0.321980
3.3333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-31.042446,133.265350,-40.247726,76.471100,16.410553,-0.402282
3.3500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.990677,133.267502,-40.230110,76.530037,16.214430,-0.499009
3.3666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.926533,133.272598,-40.215519,76.586624,15.999243,-0.618827
3.3833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.861710,133.285751,-40.202374,76.645699,15.754664,-0.743350
3.4000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.784817,133.290543,-40.190777,76.698547,15.490651,-0.885648
3.4166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.702375,133.299088,-40.181454,76.758018,15.199419,-1.034771
3.4333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.618496,133.302872,-40.170650,76.812218,14.895124,-1.199287
3.4500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.525066,133.306915,-40.159348,76.867462,14.572203,-1.371135
3.4666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.428371,133.311935,-40.157791,76.911301,14.239060,-1.556570
3.4833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.332165,133.318130,-40.156940,76.946648,13.895009,-1.745299
3.5000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.239199,133.319412,-40.156475,76.981888,13.553246,-1.939681
3.5166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.139534,133.320450,-40.156078,77.013275,13.213675,-2.131296
3.5333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-30.041380,133.321350,-40.157253,77.042198,12.884342,-2.323818
3.5500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.944231,133.322098,-40.162846,77.068573,12.564004,-2.507897
3.5666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.847919,133.322739,-40.172535,77.080559,12.258783,-2.689582
3.5833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.754854,133.323334,-40.184799,77.082779,11.965725,-2.860526
3.6000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.668793,133.323868,-40.198284,77.083519,11.692214,-3.028908
3.6166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.583698,133.324387,-40.209274,77.080864,11.434948,-3.184818
3.6333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.501156,133.324936,-40.221081,77.077316,11.194365,-3.334586
3.6500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.425695,133.325531,-40.237041,77.075089,10.969444,-3.472007
3.6666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.357151,133.322403,-40.245892,77.073296,10.764585,-3.595906
3.6833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.282383,133.316696,-40.252689,77.072357,10.579511,-3.704009
3.7000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.212584,133.316284,-40.268257,77.073097,10.412198,-3.800925
3.7166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.153957,133.315948,-40.284580,77.075790,10.260216,-3.885159
3.7333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.098005,133.315628,-40.302330,77.078148,10.123021,-3.966157
3.7500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.045319,133.315369,-40.315296,77.069633,9.999294,-4.040773
3.7666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.996801,133.315155,-40.321865,77.055260,9.892249,-4.111492
3.7833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.946350,133.314972,-40.331322,77.038963,9.798693,-4.170099
3.8000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.905846,133.314804,-40.340683,77.019485,9.722076,-4.216186
3.8166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.873266,133.314667,-40.352207,77.000046,9.655046,-4.250037
3.8333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.843264,133.314575,-40.362175,76.984177,9.599783,-4.278108
3.8500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.823452,133.314468,-40.372360,76.970612,9.553443,-4.298614
3.8666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.802923,133.314407,-40.383595,76.963333,9.518674,-4.314099
3.8833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.793062,133.314362,-40.391811,76.955154,9.494244,-4.317120
3.9000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.777380,133.314316,-40.408226,76.938972,9.478922,-4.318965
3.9166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.777712,133.314301,-40.413963,76.919434,9.477028,-4.310393
3.9333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.778267,133.314270,-40.419941,76.900284,9.483027,-4.292649
3.9500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.782785,133.314240,-40.425720,76.876808,9.501269,-4.269293
3.9666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.789986,133.314209,-40.436451,76.852203,9.535132,-4.244562
3.9833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.804222,133.314194,-40.446651,76.820572,9.581459,-4.218528
4.0000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.825308,133.314148,-40.457176,76.777756,9.637806,-4.192712
4.0166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.846548,133.314117,-40.470257,76.726074,9.700994,-4.165736
4.0333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.864140,133.314056,-40.483765,76.675003,9.773413,-4.135473
4.0500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.888577,133.313980,-40.493023,76.627594,9.853248,-4.099192
4.0666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.917595,133.313889,-40.501469,76.581299,9.942884,-4.055307
4.0833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.949356,133.313766,-40.514229,76.525566,10.043281,-4.005768
4.1000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-28.979832,133.313629,-40.529537,76.462654,10.152128,-3.955609
4.1166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.009758,133.313446,-40.538742,76.397682,10.268490,-3.903886
4.1333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.040356,133.313263,-40.554630,76.334473,10.386151,-3.851279
4.1500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.075893,133.313049,-40.567371,76.280815,10.499133,-3.796495
4.1666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.118238,133.312836,-40.575291,76.239609,10.608253,-3.739989
4.1833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.152107,133.312592,-40.581913,76.209778,10.713733,-3.684806
4.2000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.190613,133.312332,-40.589077,76.185471,10.817661,-3.632845
4.2166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.226349,133.312073,-40.596222,76.158691,10.921590,-3.585142
4.2333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.262541,133.311813,-40.601868,76.129623,11.024372,-3.540381
4.2500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.293673,133.311539,-40.606804,76.100288,11.117848,-3.498235
4.2666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.323351,133.311264,-40.611004,76.077866,11.204211,-3.460453
4.2833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.350687,133.310989,-40.616455,76.060966,11.279500,-3.425536
4.3000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.374004,133.310745,-40.622494,76.049500,11.345857,-3.395089
4.3166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.397312,133.310486,-40.629593,76.034058,11.400792,-3.364197
4.3333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.421244,133.310242,-40.637520,76.015244,11.447537,-3.334357
4.3500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.442345,133.310013,-40.644756,75.995392,11.485438,-3.303803
4.3666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.459990,133.309799,-40.650406,75.979118,11.516845,-3.275172
4.3833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.478556,133.309601,-40.653809,75.966362,11.543783,-3.243577
4.4000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.495819,133.309433,-40.656445,75.955360,11.569936,-3.215441
4.4166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.508770,133.309296,-40.658169,75.942039,11.596717,-3.191622
4.4333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.518244,133.309158,-40.659389,75.938606,11.624249,-3.172256
4.4500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.526478,133.309082,-40.660454,75.937737,11.649224,-3.153917
4.4666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.537521,133.309006,-40.661385,75.940140,11.672641,-3.135364
4.4833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.546253,133.309006,-40.662220,75.949158,11.692225,-3.119506
4.5000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.549494,133.309036,-40.662991,75.950630,11.710458,-3.109250
4.5166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.553162,133.309143,-40.663715,75.951965,11.726397,-3.101074
4.5333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.563065,133.309296,-40.664433,75.953224,11.742033,-3.089753
4.5500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.564453,133.309540,-40.665176,75.954491,11.753595,-3.078439
4.5666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.565588,133.309830,-40.665951,75.955849,11.760359,-3.069522
4.5833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.566456,133.310181,-40.658909,75.957375,11.762522,-3.066998
4.6000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.567043,133.310623,-40.652126,75.964485,11.764106,-3.065226
4.6166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.567333,133.311111,-40.648079,75.977295,11.765529,-3.064219
4.6333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.567316,133.311691,-40.641331,75.989380,11.763548,-3.064219
4.6500000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.565834,133.312347,-40.629707,76.005432,11.755057,-3.064219
4.6666666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.561863,133.313873,-40.618950,76.021797,11.747888,-3.064219
4.6833333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.558174,133.317230,-40.610672,76.039810,11.741150,-3.064219
4.7000000000,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.553768,133.318085,-40.602333,76.052628,11.734888,-3.064219
4.7166666667,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.550875,133.318085,-40.595284,76.065872,11.725543,-3.064219
4.7333333333,-119.393265,197.311508,-93.796249,170.822479,-52.508984,-179.970337,-29.550875,133.318085,-40.590000,76.079315,11.717554,-3.064219
